sample_index,face guangpu mean1,face wenli mean30,face wenli mean78,face wenli mean94,face wenli mean102,face wenli mean126,face wenli mean166,left ear wenli mean218,left ear wenli mean1438,right ear wenli mean1574,right ear wenli variance1608,face wenli variance951,left ear wenli variance246,left ear wenli mean214,right ear wenli mean1184
58,0.04841115401151585,-0.0012082438297383452,-0.00013596367907499544,0.00721662408616416,-0.012830219655013499,-0.0016860929155682147,0.03805405610229219,-0.057268594149775316,0.03296111010762466,0.00038575300098251416,-0.011072087342687362,0.11727977995928829,-0.009878664594912942,0.052847958587806984,0.015721719829573357
59,-0.19716426994136876,-0.00265121057921278,-0.0002984076370089702,-0.007811808519706553,-0.0025967809386683916,-0.0009425629373059377,0.03525539385685502,-0.04498693586834869,0.027887047175795925,0.01641163506049021,-0.020154121745967653,-0.02695235457615678,-0.005585024653548801,0.052207826492369505,-0.028922485856511606
60,0.025586862220157172,0.0007114414890092715,8.01475246507227e-05,0.027210058756634466,-0.02644451954877499,-0.0026752658011102424,0.041777323340886414,-0.05608526266800258,0.031178039614302596,0.004271578799665913,-0.03937172009352755,-0.06027275714471225,-0.0034902850241717953,0.03980934803703363,0.07443280085319777
61,0.04813037107165503,9.059870111861492e-05,1.0255297573103344e-05,0.020744009556225688,-0.02204153755027923,-0.0023553587590714963,-0.023040592587669377,-0.047655586011706316,-0.03832012263064541,0.02452244851060992,-0.012620199883642004,-0.01205026498519514,0.014921111699273024,-0.04553402167844167,-0.015239551092020453
62,0.010313511823187379,0.0007570192333583866,8.527850163856376e-05,0.027684748876505735,-0.026767754338347098,-0.0026987510403075313,-0.05781099648279079,-0.05738776489376764,0.032486793574479235,-0.018386371031958785,0.053169501774733154,-0.03582663264717893,-0.008059410049597752,0.09355192945430799,-0.029568112241190197
63,0.051515353626157556,0.0008040751748215285,9.057588869087545e-05,0.028174834351616093,-0.027101472418391826,-0.0027229979629382465,0.0021961064891214423,-0.0592187940261814,0.033975832776164214,-0.019620920175979387,0.06151304923287523,-0.08702954272488862,0.008163758562947026,0.08970369829051598,-0.03930504724768097
64,0.01704136327637025,0.0005441588489387338,6.131545235480862e-05,0.02546781772207988,-0.025258160510291415,-0.0025890686258942474,0.04145287538721528,-0.0470118499969417,0.02825638464686604,0.049205679120102,-0.04170235779194472,-0.06068577385996747,0.020211819814201778,0.041226399654370686,-0.06576259421042528
65,0.01878508665244912,-7.619120658058057e-05,-8.521304701320497e-06,0.019006900306750795,-0.020858672941953194,-0.0022694154783333095,-0.0245218719048719,-0.050391585644689846,0.02894987588134644,0.001862560611255199,-0.032112190169533,-0.01935061449267747,0.017121861859448598,0.07185686506032679,0.014623952901633944
66,-0.024354922037258447,-0.0031737532590207485,-0.0003572335947992997,-0.013254066596717266,0.0011090622433988697,-0.0006733078435899936,0.03424191210466581,-0.046189985664114745,0.019592577299018657,0.004915017286031441,0.0222885522707041,0.039409385212808214,-0.00216792816147222,0.0864551002258071,-0.04772749097644578
67,-0.042193806368476056,0.00018742061208727612,2.1155156795922488e-05,0.021752405324384664,-0.022728193076235113,-0.002405249023960872,-0.012176125544045542,-0.050828569115413794,0.030901092709641382,0.014452248585443379,-0.02797259821100695,0.04118424082701289,-0.001431261694432977,-0.029233588900884545,0.007844370677544192
