feature,abs_r,r,p_value
left ear wenli mean218,0.050260097324318034,0.050260097324318034,0.5279359789389998
left ear wenli mean301,0.0502572913376581,0.0502572913376581,0.5279590460268727
left ear wenli mean87,0.050256316427248385,-0.050256316427248385,0.5279670605618517
face wenli variance1500,0.05025532116999082,-0.05025532116999082,0.5279752424273744
face wenli mean1035,0.05024769911093798,0.05024769911093798,0.5280379043909239
left ear wenli mean691,0.0502379197967051,-0.0502379197967051,0.5281183069340865
left ear wenli mean1058,0.050229365269002874,0.050229365269002874,0.5281886447212883
left ear wenli mean715,0.05022004684540627,-0.05022004684540627,0.5282652688591492
left ear wenli mean1194,0.05019890052070722,0.05019890052070722,0.5284391730319243
left ear wenli mean350,0.05019867173483187,-0.05019867173483187,0.5284410546902208
face wenli mean1391,0.050192358668707124,0.050192358668707124,0.5284929780804613
left ear guangpu mean37,0.050185018337777415,0.050185018337777415,0.528553353702155
right ear wenli variance1543,0.050181384431839664,-0.050181384431839664,0.5285832445587685
right ear wenli mean238,0.05017118067679113,0.05017118067679113,0.528667180561888
left ear wenli mean1396,0.05017081668926194,0.05017081668926194,0.5286701748443844
left ear wenli mean111,0.05016644905851136,-0.05016644905851136,0.5287061050948044
left ear wenli mean1292,0.0501627471042934,0.0501627471042934,0.5287365601310446
left ear wenli mean1090,0.05015925294920034,0.05015925294920034,0.5287653064681284
left ear wenli mean1018,0.05015903532185548,0.05015903532185548,0.5287670969095729
left ear wenli mean1165,0.05015672212345908,0.05015672212345908,0.5287861280078714
left ear wenli mean1340,0.050146582683258716,0.050146582683258716,0.5288695510759944
left ear wenli mean331,0.05014322609524734,-0.05014322609524734,0.5288971691382169
left ear wenli mean986,0.05013890917324227,0.05013890917324227,0.5289326899133084
left ear wenli mean1325,0.05012974184809831,0.05012974184809831,0.5290081250750951
left ear wenli variance1552,0.050123696602183875,0.050123696602183875,0.5290578725523335
left ear wenli mean1364,0.05012265864520813,0.05012265864520813,0.5290664143346466
left ear wenli mean1106,0.05012056227280443,0.05012056227280443,0.5290836664723716
left ear wenli mean1050,0.05011575529256418,0.05011575529256418,0.5291232266806482
left ear wenli mean811,0.05011360567785806,-0.05011360567785806,0.5291409179378697
left ear wenli mean1253,0.05011353232497716,0.05011353232497716,0.5291415216348898
left ear wenli mean459,0.050108674373681196,-0.050108674373681196,0.5291815035326497
left ear wenli mean763,0.0501026186432709,-0.0501026186432709,0.529231345520215
left ear wenli mean1356,0.050087919509029744,0.050087919509029744,0.5293523373063965
left ear guangpu mean166,0.05008771640981953,0.05008771640981953,0.5293540091579664
face wenli variance100,0.05007898244572646,-0.05007898244572646,0.5294259070381641
left ear wenli mean1221,0.050076400873046406,0.050076400873046406,0.5294471594530371
right ear wenli variance351,0.050070941762962264,0.050070941762962264,0.5294921021835499
left ear wenli mean1544,0.050062256907986914,-0.050062256907986914,0.5295636051769518
face wenli variance1070,0.05005460892433885,-0.05005460892433885,0.5296265755652584
left ear wenli variance470,0.05004326950503146,-0.05004326950503146,0.5297199466728811
left ear wenli mean1115,0.050026188795002445,-0.050026188795002445,0.5298606083895198
left ear wenli mean477,0.05002359263681641,0.05002359263681641,0.5298819897125966
left ear wenli mean541,0.050012342869915884,0.050012342869915884,0.5299746450557915
left ear wenli mean1026,0.05000915016548643,0.05000915016548643,0.5300009422970384
left ear wenli mean1189,0.05000169599857036,0.05000169599857036,0.5300623423393312
left ear wenli mean261,0.04999804736812066,0.04999804736812066,0.5300923974470381
left ear wenli mean1074,0.049986650920797765,0.049986650920797765,0.530186279686813
right ear wenli mean1591,0.049977634668865976,-0.049977634668865976,0.5302605601571142
left ear wenli mean1317,0.04995770424009044,0.04995770424009044,0.5304247757431494
left ear wenli mean1348,0.049944928360463985,0.049944928360463985,0.5305300552965558
left ear wenli mean1114,0.04994009426319691,0.04994009426319691,0.5305698933837066
left ear wenli mean1031,0.04993183242578824,-0.04993183242578824,0.5306379831660929
left ear wenli mean549,0.04992763185026631,0.04992763185026631,0.5306726038172656
right ear wenli variance1118,0.04991321231935747,0.04991321231935747,0.5307914565402427
left ear wenli mean253,0.04990819182492796,0.04990819182492796,0.5308328410149098
face wenli variance1437,0.04990739422575627,-0.04990739422575627,0.530839415859814
left ear wenli mean551,0.04990587350456426,-0.04990587350456426,0.5308519517259377
left ear wenli mean1066,0.049905772626232095,0.049905772626232095,0.5308527833085274
face wenli mean68,0.049902321534544686,-0.049902321534544686,0.5308812325055519
left ear wenli mean1242,0.04990030420047916,0.04990030420047916,0.5308978628255059
left ear wenli mean1212,0.0498922775504191,0.0498922775504191,0.5309640348057931
left ear guangpu mean165,0.04988981930733221,0.04988981930733221,0.5309843014757094
left ear wenli mean403,0.04988941188817149,-0.04988941188817149,0.5309876604282896
face wenli mean1596,0.049888584800622957,-0.049888584800622957,0.5309944793545974
left ear wenli mean147,0.04988852938883606,-0.04988852938883606,0.5309949361988497
left ear guangpu mean38,0.04988439993708944,0.04988439993708944,0.5310289821518229
left ear wenli mean1380,0.0498819207514031,0.0498819207514031,0.5310494227382169
face wenli variance136,0.049868277087085223,-0.049868277087085223,0.5311619201757237
left ear wenli mean188,0.04985820741209496,0.04985820741209496,0.531244956328106
left ear wenli variance1560,0.04985577205011921,0.04985577205011921,0.5312650396920584
face wenli mean1604,0.049851210201903,-0.049851210201903,0.5313026602832013
face wenli variance1568,0.04984138639057821,-0.04984138639057821,0.5313836797069815
face wenli variance1251,0.049837370538424255,-0.049837370538424255,0.5314168012284594
face wenli mean992,0.04983555950510549,-0.04983555950510549,0.5314317384170768
face wenli mean1612,0.049829127413138004,-0.049829127413138004,0.5314847912549813
left ear wenli mean1178,0.04982775924662512,0.04982775924662512,0.5314960764360305
face wenli variance1392,0.04981383564467788,-0.04981383564467788,0.531610930679873
left ear wenli mean172,0.04980920114333734,0.04980920114333734,0.5316491629297003
left ear wenli mean720,0.04979748457331077,0.04979748457331077,0.5317458247550776
left ear wenli mean48,0.04979483933516752,-0.04979483933516752,0.5317676492179707
face wenli mean1620,0.04978615522865211,-0.04978615522865211,0.5318393003550308
left ear wenli variance1480,0.04978561065063615,0.04978561065063615,0.5318437937402674
right ear guangpu variance139,0.04978522020400299,0.04978522020400299,0.5318470153788057
left ear wenli mean851,0.04977895760047413,-0.04977895760047413,0.5318986904752244
face wenli mean1382,0.04976629340669737,-0.04976629340669737,0.5320031951980944
right ear wenli mean1199,0.049753986858566406,-0.049753986858566406,0.5321047585034482
left ear wenli mean293,0.04975067310183345,0.04975067310183345,0.532132107889937
left ear wenli mean258,0.04974603384216904,0.04974603384216904,0.532170398217607
right ear wenli variance552,0.04974197958583279,-0.04974197958583279,0.5322038613269188
left ear wenli mean933,0.049736798220782245,0.049736798220782245,0.5322466289269584
left ear wenli mean1034,0.04973643394093106,0.04973643394093106,0.5322496358007938
left ear wenli mean723,0.04973391775862168,-0.04973391775862168,0.5322704053478301
left ear guangpu mean164,0.04972091069610572,0.04972091069610572,0.5323777771799947
left ear wenli mean1146,0.04971585168693836,0.04971585168693836,0.5324195416628429
left ear wenli mean1322,0.0497114229764562,0.0497114229764562,0.5324561040842567
face wenli mean1580,0.04970841131724957,-0.04970841131724957,0.5324809683733598
left ear wenli mean615,0.049707834849872234,-0.049707834849872234,0.5324857277602782
right ear wenli variance768,0.04970339620094086,-0.04970339620094086,0.5325223745165075
right ear wenli variance286,0.04970245285997708,0.04970245285997708,0.5325301631724714
face wenli mean1588,0.04969877236062664,-0.04969877236062664,0.5325605516104198
right ear wenli mean1167,0.049683533566129603,0.049683533566129603,0.532686381603225
left ear wenli mean282,0.04968326565891355,0.04968326565891355,0.5326885939038212
left ear wenli mean453,0.04968183876448531,0.04968183876448531,0.5327003768644364
left ear wenli mean1388,0.04967419632807662,0.04967419632807662,0.532763488541135
face wenli mean1564,0.0496625899428529,-0.0496625899428529,0.5328593418998313
face wenli variance838,0.04965607956386168,-0.04965607956386168,0.5329131127842363
right ear wenli variance555,0.049653737004797416,-0.049653737004797416,0.5329324612434867
left ear wenli mean978,0.049643773423770174,0.049643773423770174,0.5330147597669753
left ear wenli mean651,0.04963466778172003,-0.04963466778172003,0.533089977338604
left ear wenli mean1568,0.049627117128835774,-0.049627117128835774,0.5331523538834646
left ear wenli mean1306,0.049625919946200206,0.049625919946200206,0.5331622442403112
left ear wenli mean1330,0.04962422770800032,0.04962422770800032,0.5331762245861872
left ear wenli mean387,0.049614556663468826,-0.049614556663468826,0.5332561249860567
left ear wenli mean1202,0.049613840787071296,0.049613840787071296,0.5332620396641773
right ear wenli variance1519,0.04961243476632809,-0.04961243476632809,0.5332736565139693
left ear wenli mean1511,0.04960460128408645,-0.04960460128408645,0.5333383807711664
left ear wenli mean1154,0.049601592062576506,0.049601592062576506,0.5333632455519295
left ear wenli mean164,0.04959423034693488,0.04959423034693488,0.533424076835901
left ear wenli mean1053,0.049589685572628446,0.049589685572628446,0.5334616329213697
left ear guangpu mean163,0.04958942130773555,0.04958942130773555,0.5334638167349806
right ear guangpu variance140,0.04958772503174116,0.04958772503174116,0.5334778344076306
face wenli mean1117,0.04958733113921873,-0.04958733113921873,0.533481089480039
left ear wenli mean178,0.049585905788251096,0.049585905788251096,0.5334928684630628
left ear wenli mean1010,0.04958084844787169,0.04958084844787169,0.5335346629579661
left ear wenli mean285,0.049579883021299544,0.049579883021299544,0.5335426415504856
face wenli variance974,0.049572252928764285,-0.049572252928764285,0.5336057011653036
left ear wenli mean1130,0.04957205733436039,0.04957205733436039,0.5336073177226243
left ear wenli mean1268,0.04957013136900636,0.04957013136900636,0.5336232356575419
left ear wenli mean1213,0.049569524901619325,0.049569524901619325,0.5336282481065656
left ear wenli mean997,0.04956582707223967,0.04956582707223967,0.5336588111522969
right ear wenli mean451,0.049564029739681645,0.049564029739681645,0.5336736666584488
left ear wenli mean511,0.04956115473700738,-0.04956115473700738,0.5336974298697118
left ear wenli mean1314,0.04955344664683853,0.04955344664683853,0.5337611433712404
left ear wenli mean1098,0.04954702686081193,0.04954702686081193,0.5338142109183522
left ear wenli mean747,0.04953410116754894,-0.04953410116754894,0.5339210659198376
left ear wenli mean368,0.0495310255310703,0.0495310255310703,0.5339464933769045
left ear wenli mean1245,0.04952983558969326,0.04952983558969326,0.5339563312375746
face wenli variance1445,0.049512117271411756,-0.049512117271411756,0.5341028284630214
face wenli mean132,0.04950612371723741,-0.04950612371723741,0.5341523884526176
left ear wenli mean485,0.04950460293463087,0.04950460293463087,0.5341649639896692
face wenli variance1453,0.04950378302379734,-0.04950378302379734,0.5341717439938866
left ear guangpu mean39,0.04949774358376012,0.04949774358376012,0.5342216866393957
left ear wenli mean1412,0.04948253998048478,0.04948253998048478,0.5343474219048016
right ear wenli variance1088,0.04946475296588018,0.04946475296588018,0.5344945410084914
face wenli mean1231,0.049461166867314964,-0.049461166867314964,0.5345242046275256
face wenli variance1456,0.04945245380981504,-0.04945245380981504,0.5345962810380048
left ear wenli mean734,0.049451835312538675,-0.049451835312538675,0.5346013975739882
left ear wenli mean431,0.049442291923654465,-0.049442291923654465,0.5346803486269018
face wenli mean76,0.049441893167248355,-0.049441893167248355,0.534683647606816
left ear wenli mean1042,0.049434382905430965,0.049434382905430965,0.5347457831864412
left ear wenli mean1075,0.04942835310615608,-0.04942835310615608,0.5347956728829019
left ear wenli mean1559,0.0494269894754732,-0.0494269894754732,0.5348069556904685
face wenli mean1572,0.04942268856394727,-0.04942268856394727,0.5348425426129833
left ear wenli mean469,0.049415172573973654,0.049415172573973654,0.5349047348169798
left ear wenli mean1404,0.04941175880116043,0.04941175880116043,0.534932983793141
face wenli variance1524,0.049411494547809506,-0.049411494547809506,0.534935170521169
left ear wenli mean1338,0.049396702909941546,0.049396702909941546,0.5350575802100799
left ear wenli mean1333,0.04938868171487531,0.04938868171487531,0.535123966267067
right ear wenli mean864,0.049368783273762,0.049368783273762,0.5352886700871035
left ear wenli mean194,0.049368390110840626,0.049368390110840626,0.5352919246389405
right ear guangpu variance70,0.0493520866535591,0.0493520866535591,0.5354268912483565
left ear wenli mean1250,0.049345962805009,0.049345962805009,0.535477591329848
left ear wenli mean816,0.049337902268880546,0.049337902268880546,0.5355443291339552
left ear wenli mean1394,0.04933566652661044,0.04933566652661044,0.5355628408624828
left ear wenli mean1021,0.049335289709051336,0.049335289709051336,0.5355659609066644
left ear wenli mean1226,0.049331208646587854,0.049331208646587854,0.5355997526285383
left ear wenli mean643,0.049327571141443295,-0.049327571141443295,0.5356298725355105
face wenli mean1293,0.04932543777569645,-0.04932543777569645,0.5356475379972846
left ear wenli mean504,0.049322387348024424,-0.049322387348024424,0.5356727977497981
left ear wenli variance1496,0.04931733284415259,0.04931733284415259,0.5357146540143518
face wenli variance120,0.049315898107330086,-0.049315898107330086,0.5357265353440144
face wenli mean84,0.04929955528187435,-0.04929955528187435,0.5358618826800676
left ear wenli mean1261,0.04929949384548304,0.04929949384548304,0.5358623915136103
face wenli variance108,0.0492808126920739,-0.0492808126920739,0.5360171252792822
left ear guangpu mean162,0.04927698524862067,0.04927698524862067,0.5360488302868791
left ear wenli mean1624,0.04927680241625276,-0.04927680241625276,0.5360503448203395
left ear wenli mean517,0.04927194437134339,0.04927194437134339,0.5360905883207601
face wenli mean928,0.04926733886081354,-0.04926733886081354,0.5361287412456289
left ear wenli mean493,0.04926662065127967,0.04926662065127967,0.5361346911519825
left ear wenli mean156,0.049259743643100484,0.049259743643100484,0.5361916644304788
right ear wenli mean1483,0.049252383278588815,0.049252383278588815,0.5362526454679121
face wenli mean2,0.04925168025026273,-0.04925168025026273,0.5362584702783448
left ear wenli mean1576,0.04923936840738471,-0.04923936840738471,0.5363604828748917
left ear wenli mean1138,0.049233747765634994,0.049233747765634994,0.5364070572061109
left ear wenli mean148,0.04921929259588047,0.04921929259588047,0.5365268463553264
face wenli mean18,0.049215120116433274,-0.049215120116433274,0.5365614259282886
face wenli mean1342,0.04919366751109312,-0.04919366751109312,0.536739232694321
left ear wenli mean1372,0.04916974001323479,0.04916974001323479,0.5369375868625108
left ear wenli mean413,0.04915813062245191,0.04915813062245191,0.5370338395389069
left ear wenli mean1428,0.04915637509198405,0.04915637509198405,0.5370483952714259
left ear wenli mean1378,0.04915635924062633,0.04915635924062633,0.5370485267016116
left ear wenli mean1290,0.04914787971629342,0.04914787971629342,0.5371188362522744
face wenli mean198,0.04914336232459974,-0.04914336232459974,0.5371562949152502
left ear wenli mean1386,0.04913677520855982,0.04913677520855982,0.537210918269787
